C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/04,17:00:03,0000000386403465,DEMAND,0000000386403465
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",NSW1,491.924,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",QLD1,566.697,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",QLDC,55.862,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",QLDN,138.834,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",QLDS,372.001,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",SA1,160.066,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",TAS1,20.491,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",TASN,12.02,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",TASS,8.486,1,MEASUREMENT,"2023/05/04 16:49:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 16:30:00",VIC1,229.938,1,MEASUREMENT,"2023/05/04 16:49:24"
C,"END OF REPORT",13
