C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/03,08:00:02,0000000404266384,DEMAND,0000000404266384
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",NSW1,2149.656,1,MEASUREMENT,"2023/12/03 07:49:14"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",QLD1,1807.393,1,MEASUREMENT,"2023/12/03 07:49:14"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",QLDC,127.353,1,MEASUREMENT,"2023/12/03 07:49:14"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",QLDN,172.682,1,MEASUREMENT,"2023/12/03 07:49:14"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",QLDS,1507.358,1,MEASUREMENT,"2023/12/03 07:49:15"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",SA1,433.558,1,MEASUREMENT,"2023/12/03 07:49:15"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",TAS1,46.037,1,MEASUREMENT,"2023/12/03 07:49:15"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",TASN,23.805,1,MEASUREMENT,"2023/12/03 07:49:15"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",TASS,22.229,1,MEASUREMENT,"2023/12/03 07:49:15"
D,ROOFTOP,ACTUAL,2,"2023/12/03 07:30:00",VIC1,820.116,1,MEASUREMENT,"2023/12/03 07:49:15"
C,"END OF REPORT",13
