C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/06,09:00:02,0000000393880101,DEMAND,0000000393880100
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",NSW1,839.39,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",QLD1,1098.587,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",QLDC,130.019,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",QLDN,163.625,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",QLDS,804.943,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",SA1,117.487,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",TAS1,17.205,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",TASN,11.368,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",TASS,5.837,0.6,SATELLITE,"2023/08/06 08:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/06 08:30:00",VIC1,351.383,0.6,SATELLITE,"2023/08/06 08:50:23"
C,"END OF REPORT",13
