C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/16,17:00:02,0000000394733931,DEMAND,0000000394733931
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",NSW1,685.641,1,MEASUREMENT,"2023/08/16 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",QLD1,710.494,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",QLDC,57.297,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",QLDN,225.677,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",QLDS,427.52,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",SA1,411.125,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",TAS1,22.18,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",TASN,12.275,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",TASS,9.912,1,MEASUREMENT,"2023/08/16 16:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/16 16:30:00",VIC1,671.391,1,MEASUREMENT,"2023/08/16 16:49:11"
C,"END OF REPORT",13
