C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/27,18:30:03,0000000388173649,DEMAND,0000000388173649
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",NSW1,0,1,MEASUREMENT,"2023/05/27 18:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",QLD1,1.164,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",QLDC,0,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",QLDN,1.164,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",QLDS,0,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",SA1,1.303,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",TAS1,0,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",TASN,0,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",TASS,0,1,MEASUREMENT,"2023/05/27 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/27 18:00:00",VIC1,0,1,MEASUREMENT,"2023/05/27 18:19:19"
C,"END OF REPORT",13
