C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/07,10:30:02,0000000396553946,DEMAND,0000000396553946
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",NSW1,2821.29,0.7,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",QLD1,2463.29,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",QLDC,231.38,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",QLDN,282.703,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",QLDS,1949.207,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",SA1,167.133,0.7,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",TAS1,80.07,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",TASN,39.752,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",TASS,40.291,1,MEASUREMENT,"2023/09/07 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/09/07 10:00:00",VIC1,1578.696,1,MEASUREMENT,"2023/09/07 10:19:40"
C,"END OF REPORT",13
