C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/12,14:30:02,0000000413497707,DEMAND,0000000413497707
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",NSW1,3850.384,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",QLD1,3332.857,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",QLDC,206.92,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",QLDN,524.027,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",QLDS,2601.91,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",SA1,1238.048,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",TAS1,193.825,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",TASN,97.918,0.7,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",TASS,95.866,1,MEASUREMENT,"2024/03/12 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/03/12 14:00:00",VIC1,904.087,1,MEASUREMENT,"2024/03/12 14:19:14"
C,"END OF REPORT",13
