C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/26,13:00:02,0000000403534045,DEMAND,0000000403534044
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",NSW1,3546.932,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",QLD1,1923.267,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",QLDC,163.612,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",QLDN,469.034,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",QLDS,1290.621,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",SA1,942.833,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",TAS1,75.412,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",TASN,55.735,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",TASS,19.677,0.6,SATELLITE,"2023/11/26 12:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/26 12:30:00",VIC1,1181.16,0.6,SATELLITE,"2023/11/26 12:50:21"
C,"END OF REPORT",13
