C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/30,06:30:02,0000000409751376,DEMAND,0000000409751376
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",NSW1,77.283,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",QLD1,17.467,0.7,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",QLDC,0.456,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",QLDN,0.143,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",QLDS,16.869,0.7,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",SA1,0,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",TAS1,5.961,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",TASN,2.664,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",TASS,3.292,1,MEASUREMENT,"2024/01/30 06:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/30 06:00:00",VIC1,14.266,1,MEASUREMENT,"2024/01/30 06:19:13"
C,"END OF REPORT",13
