C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/02,18:30:03,0000000381906595,DEMAND,0000000381906595
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",NSW1,283.365,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",QLD1,167.843,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",QLDC,15.101,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",QLDN,65.019,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",QLDS,87.722,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",SA1,355.803,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",TAS1,27.42,1,MEASUREMENT,"2023/03/02 18:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",TASN,13.154,1,MEASUREMENT,"2023/03/02 18:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",TASS,14.253,1,MEASUREMENT,"2023/03/02 18:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/02 18:00:00",VIC1,291.487,1,MEASUREMENT,"2023/03/02 18:19:20"
C,"END OF REPORT",13
