C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/24,08:30:03,0000000385618114,DEMAND,0000000385618113
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",NSW1,837.661,0.6,SATELLITE,"2023/04/24 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",QLD1,925.148,0.6,SATELLITE,"2023/04/24 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",QLDC,103.881,0.6,SATELLITE,"2023/04/24 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",QLDN,91.372,0.6,SATELLITE,"2023/04/24 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",QLDS,729.894,0.6,SATELLITE,"2023/04/24 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",SA1,124.165,0.6,SATELLITE,"2023/04/24 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",TAS1,19.944,0.6,SATELLITE,"2023/04/24 08:20:22"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",TASN,9.552,0.6,SATELLITE,"2023/04/24 08:20:22"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",TASS,10.392,0.6,SATELLITE,"2023/04/24 08:20:22"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:00:00",VIC1,365.413,0.6,SATELLITE,"2023/04/24 08:20:22"
C,"END OF REPORT",13
