C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/05,09:00:02,0000000401526183,DEMAND,0000000401526182
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",NSW1,1207.868,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",QLD1,1487.536,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",QLDC,180.601,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",QLDN,337.959,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",QLDS,968.976,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",SA1,888.955,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",TAS1,102.789,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",TASN,58.169,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",TASS,44.62,0.6,SATELLITE,"2023/11/05 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/11/05 08:30:00",VIC1,1758.232,0.6,SATELLITE,"2023/11/05 08:50:22"
C,"END OF REPORT",13
