C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/17,10:00:02,0000000408633211,DEMAND,0000000408633210
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",NSW1,2429.143,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",QLD1,2397.521,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",QLDC,229.529,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",QLDN,324.746,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",QLDS,1843.246,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",SA1,638,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",TAS1,17.559,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",TASN,9.62,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",TASS,7.938,0.6,SATELLITE,"2024/01/17 09:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/17 09:30:00",VIC1,418.615,0.6,SATELLITE,"2024/01/17 09:50:25"
C,"END OF REPORT",13
