C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/13,13:30:01,0000000389481062,DEMAND,0000000389481062
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",NSW1,1892.649,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",QLD1,2442.761,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",QLDC,213.789,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",QLDN,378.425,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",QLDS,1850.547,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",SA1,698.367,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",TAS1,41.08,1,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",TASN,14.002,0.7,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",TASS,26.992,1,MEASUREMENT,"2023/06/13 13:19:05"
D,ROOFTOP,ACTUAL,2,"2023/06/13 13:00:00",VIC1,877.408,0.7,MEASUREMENT,"2023/06/13 13:19:05"
C,"END OF REPORT",13
