C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/19,14:00:02,0000000394966750,DEMAND,0000000394966749
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",NSW1,2436.493,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",QLD1,3016.061,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",QLDC,290.198,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",QLDN,540.918,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",QLDS,2184.945,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",SA1,577.981,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",TAS1,101.586,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",TASN,57.519,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",TASS,44.068,0.6,SATELLITE,"2023/08/19 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/19 13:30:00",VIC1,800.59,0.6,SATELLITE,"2023/08/19 13:50:26"
C,"END OF REPORT",13
