C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/22,18:30:02,0000000409103274,DEMAND,0000000409103273
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",NSW1,553.992,0.6,SATELLITE,"2024/01/22 18:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",QLD1,362.492,0.6,SATELLITE,"2024/01/22 18:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",QLDC,51.918,0.6,SATELLITE,"2024/01/22 18:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",QLDN,118.603,0.6,SATELLITE,"2024/01/22 18:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",QLDS,191.971,0.6,SATELLITE,"2024/01/22 18:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",SA1,656.83,0.6,SATELLITE,"2024/01/22 18:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",TAS1,36.767,0.6,SATELLITE,"2024/01/22 18:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",TASN,16.015,0.6,SATELLITE,"2024/01/22 18:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",TASS,20.753,0.6,SATELLITE,"2024/01/22 18:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/22 18:00:00",VIC1,705.263,0.6,SATELLITE,"2024/01/22 18:20:24"
C,"END OF REPORT",13
