C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/26,13:30:01,0000000406833623,DEMAND,0000000406833622
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",NSW1,3626.766,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",QLD1,3543.702,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",QLDC,269.692,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",QLDN,437.176,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",QLDS,2836.833,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",SA1,678.935,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",TAS1,207.588,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",TASN,104.009,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",TASS,103.579,0.6,SATELLITE,"2023/12/26 13:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 13:00:00",VIC1,1217.357,0.6,SATELLITE,"2023/12/26 13:20:25"
C,"END OF REPORT",13
