C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/29,10:30:01,0000000390737270,DEMAND,0000000390737269
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",NSW1,1587.295,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",QLD1,1312.82,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",QLDC,130.452,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",QLDN,348.835,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",QLDS,833.532,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",SA1,378.192,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",TAS1,40.475,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",TASN,23.62,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",TASS,16.855,0.6,SATELLITE,"2023/06/29 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/29 10:00:00",VIC1,689.388,0.6,SATELLITE,"2023/06/29 10:20:21"
C,"END OF REPORT",13
