C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/18,12:00:02,0000000408730270,DEMAND,0000000408730269
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",NSW1,3935.022,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",QLD1,2338.49,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",QLDC,313.593,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",QLDN,230.012,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",QLDS,1794.885,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",SA1,1530.398,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",TAS1,68.978,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",TASN,42.782,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",TASS,26.197,0.6,SATELLITE,"2024/01/18 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/18 11:30:00",VIC1,2090.353,0.6,SATELLITE,"2024/01/18 11:50:25"
C,"END OF REPORT",13
