C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/16,15:00:02,0000000397332542,DEMAND,0000000397332541
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",NSW1,2864.342,0.6,SATELLITE,"2023/09/16 14:50:20"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",QLD1,2778.574,0.6,SATELLITE,"2023/09/16 14:50:20"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",QLDC,269.402,0.6,SATELLITE,"2023/09/16 14:50:20"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",QLDN,489.866,0.6,SATELLITE,"2023/09/16 14:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",QLDS,2019.306,0.6,SATELLITE,"2023/09/16 14:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",SA1,1258.349,0.6,SATELLITE,"2023/09/16 14:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",TAS1,44.921,0.6,SATELLITE,"2023/09/16 14:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",TASN,24.057,0.6,SATELLITE,"2023/09/16 14:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",TASS,20.864,0.6,SATELLITE,"2023/09/16 14:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/16 14:30:00",VIC1,2047.573,0.6,SATELLITE,"2023/09/16 14:50:21"
C,"END OF REPORT",13
