C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/24,09:00:03,0000000385619625,DEMAND,0000000385619625
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",NSW1,1219.915,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",QLD1,1268.78,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",QLDC,124.776,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",QLDN,94.316,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",QLDS,1049.688,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",SA1,196.784,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",TAS1,35.355,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",TASN,18.619,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",TASS,16.737,1,MEASUREMENT,"2023/04/24 08:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/24 08:30:00",VIC1,507.766,1,MEASUREMENT,"2023/04/24 08:49:23"
C,"END OF REPORT",13
