C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/29,07:30:03,0000000388284484,DEMAND,0000000388284484
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",NSW1,7.395,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",QLD1,53.916,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",QLDC,5.981,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",QLDN,3.802,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",QLDS,44.133,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",SA1,0,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",TAS1,0,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",TASN,0,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",TASS,0,1,MEASUREMENT,"2023/05/29 07:19:19"
D,ROOFTOP,ACTUAL,2,"2023/05/29 07:00:00",VIC1,0,1,MEASUREMENT,"2023/05/29 07:19:20"
C,"END OF REPORT",13
