C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/17,09:00:02,0000000397390985,DEMAND,0000000397390985
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",NSW1,2005.297,0.7,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",QLD1,2045.776,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",QLDC,188.615,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",QLDN,259.989,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",QLDS,1597.172,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",SA1,402.387,0.7,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",TAS1,73.814,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",TASN,38.218,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",TASS,35.589,1,MEASUREMENT,"2023/09/17 08:49:20"
D,ROOFTOP,ACTUAL,2,"2023/09/17 08:30:00",VIC1,926.448,1,MEASUREMENT,"2023/09/17 08:49:20"
C,"END OF REPORT",13
