C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/04,19:00:02,0000000382040151,DEMAND,0000000382040151
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",NSW1,46.526,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",QLD1,15.63,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",QLDC,1.957,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",QLDN,5.33,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",QLDS,8.344,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",SA1,208.223,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",TAS1,2.163,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",TASN,0.15,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",TASS,2.002,1,MEASUREMENT,"2023/03/04 18:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/04 18:30:00",VIC1,136.842,1,MEASUREMENT,"2023/03/04 18:49:21"
C,"END OF REPORT",13
