C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/16,08:30:02,0000000397309202,DEMAND,0000000397309202
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",NSW1,1397.264,0.7,MEASUREMENT,"2023/09/16 08:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",QLD1,1499.113,1,MEASUREMENT,"2023/09/16 08:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",QLDC,129.873,1,MEASUREMENT,"2023/09/16 08:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",QLDN,199.899,1,MEASUREMENT,"2023/09/16 08:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",QLDS,1169.34,1,MEASUREMENT,"2023/09/16 08:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",SA1,220.659,0.7,MEASUREMENT,"2023/09/16 08:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",TAS1,19.352,1,MEASUREMENT,"2023/09/16 08:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",TASN,8.967,1,MEASUREMENT,"2023/09/16 08:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",TASS,10.371,1,MEASUREMENT,"2023/09/16 08:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/16 08:00:00",VIC1,624.517,1,MEASUREMENT,"2023/09/16 08:19:14"
C,"END OF REPORT",13
