C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/13,16:00:02,0000000391875958,DEMAND,0000000391875958
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",NSW1,1229.461,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",QLD1,1123.572,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",QLDC,106.07,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",QLDN,230.525,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",QLDS,786.978,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",SA1,727.84,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",TAS1,30.239,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",TASN,13.309,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",TASS,16.9,1,MEASUREMENT,"2023/07/13 15:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/13 15:30:00",VIC1,687.954,1,MEASUREMENT,"2023/07/13 15:49:17"
C,"END OF REPORT",13
