C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/02,16:30:02,0000000412610039,DEMAND,0000000412610039
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",NSW1,1041.734,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",QLD1,2218.674,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",QLDC,184.833,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",QLDN,395.747,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",QLDS,1638.094,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",SA1,967.397,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",TAS1,143.859,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",TASN,73.993,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",TASS,69.853,1,MEASUREMENT,"2024/03/02 16:19:15"
D,ROOFTOP,ACTUAL,2,"2024/03/02 16:00:00",VIC1,1969.598,1,MEASUREMENT,"2024/03/02 16:19:15"
C,"END OF REPORT",13
