C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/21,11:00:02,0000000395115191,DEMAND,0000000395115190
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",NSW1,2690.422,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",QLD1,2603.27,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",QLDC,226.146,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",QLDN,421.586,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",QLDS,1955.538,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",SA1,779.772,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",TAS1,64.701,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",TASN,20.291,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",TASS,44.41,0.6,SATELLITE,"2023/08/21 10:50:20"
D,ROOFTOP,ACTUAL,2,"2023/08/21 10:30:00",VIC1,1178.399,0.6,SATELLITE,"2023/08/21 10:50:20"
C,"END OF REPORT",13
