C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/15,13:30:02,0000000397240072,DEMAND,0000000397240072
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",NSW1,3489.324,0.7,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",QLD1,3379.859,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",QLDC,315.242,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",QLDN,565.819,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",QLDS,2498.798,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",SA1,1425.326,0.7,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",TAS1,149.053,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",TASN,75.587,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",TASS,73.434,1,MEASUREMENT,"2023/09/15 13:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 13:00:00",VIC1,2449.726,1,MEASUREMENT,"2023/09/15 13:19:12"
C,"END OF REPORT",13
