C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/16,19:00:02,0000000399806169,DEMAND,0000000399806169
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",NSW1,3.935,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",QLD1,0.765,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",QLDC,0,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",QLDN,0.765,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",QLDS,0,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",SA1,98.259,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",TAS1,2.462,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",TASN,1.046,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",TASS,1.413,1,MEASUREMENT,"2023/10/16 18:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/16 18:30:00",VIC1,61.244,1,MEASUREMENT,"2023/10/16 18:49:11"
C,"END OF REPORT",13
