C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/05,12:00:02,0000000382085147,DEMAND,0000000382085147
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",NSW1,3699.365,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",QLD1,3033.158,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",QLDC,267.675,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",QLDN,351.213,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",QLDS,2414.27,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",SA1,342.3,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",TAS1,165.731,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",TASN,87.358,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",TASS,78.375,1,MEASUREMENT,"2023/03/05 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/03/05 11:30:00",VIC1,2378.259,1,MEASUREMENT,"2023/03/05 11:49:14"
C,"END OF REPORT",13
