C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/08,15:00:01,0000000399131896,DEMAND,0000000399131896
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",NSW1,3318.037,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",QLD1,1984.563,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",QLDC,195.526,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",QLDN,459.924,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",QLDS,1329.113,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",SA1,1269.622,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",TAS1,172.54,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",TASN,91.307,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",TASS,81.242,1,MEASUREMENT,"2023/10/08 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/10/08 14:30:00",VIC1,2278.746,1,MEASUREMENT,"2023/10/08 14:49:11"
C,"END OF REPORT",13
