C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/12,08:30:01,0000000405304845,DEMAND,0000000405304844
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",NSW1,2255.557,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",QLD1,1306.474,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",QLDC,151.357,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",QLDN,108.829,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",QLDS,1046.288,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",SA1,424.224,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",TAS1,117.034,0.6,SATELLITE,"2023/12/12 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",TASN,58.636,0.6,SATELLITE,"2023/12/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",TASS,58.399,0.6,SATELLITE,"2023/12/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/12 08:00:00",VIC1,1152.154,0.6,SATELLITE,"2023/12/12 08:20:24"
C,"END OF REPORT",13
