C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/31,09:00:03,0000000388446690,DEMAND,0000000388446690
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",NSW1,731.948,1,MEASUREMENT,"2023/05/31 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",QLD1,1119.015,1,MEASUREMENT,"2023/05/31 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",QLDC,103.384,1,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",QLDN,132.771,1,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",QLDS,882.861,1,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",SA1,31.07,1,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",TAS1,6.242,0.7,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",TASN,2.955,1,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",TASS,3.283,0.7,MEASUREMENT,"2023/05/31 08:49:22"
D,ROOFTOP,ACTUAL,2,"2023/05/31 08:30:00",VIC1,93.384,1,MEASUREMENT,"2023/05/31 08:49:22"
C,"END OF REPORT",13
