C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/07,16:30:02,0000000382238009,DEMAND,0000000382238009
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",NSW1,2089.373,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",QLD1,1262.46,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",QLDC,181.381,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",QLDN,205.088,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",QLDS,875.992,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",SA1,595.128,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",TAS1,35.359,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",TASN,18.135,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",TASS,17.219,1,MEASUREMENT,"2023/03/07 16:19:16"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:00:00",VIC1,1118.964,1,MEASUREMENT,"2023/03/07 16:19:16"
C,"END OF REPORT",13
