C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/24,09:30:02,0000000383419674,DEMAND,0000000383419673
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",NSW1,1672.816,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",QLD1,2062.618,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",QLDC,220.388,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",QLDN,237.492,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",QLDS,1604.738,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",SA1,345.127,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",TAS1,71.598,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",TASN,34.382,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",TASS,37.216,0.6,SATELLITE,"2023/03/24 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:00:00",VIC1,488.729,0.6,SATELLITE,"2023/03/24 09:20:21"
C,"END OF REPORT",13
