C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/07/29,07:30:02,0000000393221951,DEMAND,0000000393221950
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",NSW1,39.092,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",QLD1,143.077,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",QLDC,14.845,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",QLDN,10.737,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",QLDS,117.494,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",SA1,0,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",TAS1,0,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",TASN,0,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",TASS,0,0.6,SATELLITE,"2023/07/29 07:20:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 07:00:00",VIC1,0,0.6,SATELLITE,"2023/07/29 07:20:23"
C,"END OF REPORT",13
