C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/03,14:00:01,0000000410134955,DEMAND,0000000410134954
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",NSW1,4003.946,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",QLD1,3747.1,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",QLDC,391.355,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",QLDN,651.857,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",QLDS,2703.888,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",SA1,1855.506,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",TAS1,216.079,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",TASN,119.028,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",TASS,97.052,0.6,SATELLITE,"2024/02/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/03 13:30:00",VIC1,3325.4,0.6,SATELLITE,"2024/02/03 13:50:24"
C,"END OF REPORT",13
