C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/09,14:00:01,0000000410654965,DEMAND,0000000410654964
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",NSW1,3435.387,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",QLD1,2298.579,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",QLDC,357.455,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",QLDN,531.668,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",QLDS,1409.456,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",SA1,1818.602,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",TAS1,167.589,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",TASN,116.81,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",TASS,50.779,0.6,SATELLITE,"2024/02/09 13:50:20"
D,ROOFTOP,ACTUAL,2,"2024/02/09 13:30:00",VIC1,2933.762,0.6,SATELLITE,"2024/02/09 13:50:20"
C,"END OF REPORT",13
