C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/18,19:00:02,0000000411453639,DEMAND,0000000411453638
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",NSW1,106.459,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",QLD1,77.052,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",QLDC,6.654,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",QLDN,24.6,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",QLDS,45.798,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",SA1,342.639,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",TAS1,22.08,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",TASN,12.284,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",TASS,9.796,0.6,SATELLITE,"2024/02/18 18:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:30:00",VIC1,352.397,0.6,SATELLITE,"2024/02/18 18:50:22"
C,"END OF REPORT",13
