C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/07,17:00:02,0000000382239578,DEMAND,0000000382239577
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",NSW1,1466.081,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",QLD1,899.45,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",QLDC,140.198,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",QLDN,166.596,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",QLDS,592.656,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",SA1,465.249,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",TAS1,19.85,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",TASN,9.111,0.6,SATELLITE,"2023/03/07 16:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",TASS,10.738,0.6,SATELLITE,"2023/03/07 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/07 16:30:00",VIC1,853.513,0.6,SATELLITE,"2023/03/07 16:50:22"
C,"END OF REPORT",13
