C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/17,14:30:02,0000000399874789,DEMAND,0000000399874788
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",NSW1,2677.369,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",QLD1,3375.181,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",QLDC,328.437,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",QLDN,579.909,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",QLDS,2466.834,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",SA1,1569.336,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",TAS1,167.574,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",TASN,92.855,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",TASS,74.719,0.6,SATELLITE,"2023/10/17 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 14:00:00",VIC1,2591.73,0.6,SATELLITE,"2023/10/17 14:20:22"
C,"END OF REPORT",13
