C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/29,09:00:03,0000000386002369,DEMAND,0000000386002368
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",NSW1,310.858,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",QLD1,974.802,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",QLDC,98.777,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",QLDN,189.383,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",QLDS,686.642,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",SA1,189.527,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",TAS1,36.443,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",TASN,20.456,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",TASS,15.987,0.6,SATELLITE,"2023/04/29 08:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/29 08:30:00",VIC1,558.527,0.6,SATELLITE,"2023/04/29 08:50:25"
C,"END OF REPORT",13
