C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/27,17:30:02,0000000395665442,DEMAND,0000000395665442
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",NSW1,253.507,0.7,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",QLD1,396.227,1,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",QLDC,43.496,1,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",QLDN,132.191,0.7,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",QLDS,220.54,1,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",SA1,441.123,0.7,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",TAS1,16.579,1,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",TASN,7.437,0.7,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",TASS,9.127,1,MEASUREMENT,"2023/08/27 17:19:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 17:00:00",VIC1,415.311,0.7,MEASUREMENT,"2023/08/27 17:19:11"
C,"END OF REPORT",13
