C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/01,17:30:03,0000000388559465,DEMAND,0000000388559464
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",NSW1,42.37,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",QLD1,117.868,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",QLDC,11.697,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",QLDN,68.404,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",QLDS,37.767,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",SA1,82.439,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",TAS1,0.672,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",TASN,0.512,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",TASS,0.159,0.6,SATELLITE,"2023/06/01 17:20:28"
D,ROOFTOP,ACTUAL,2,"2023/06/01 17:00:00",VIC1,60.182,0.6,SATELLITE,"2023/06/01 17:20:28"
C,"END OF REPORT",13
