C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/09,12:30:02,0000000394142281,DEMAND,0000000394142281
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",NSW1,3004.429,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",QLD1,2747.365,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",QLDC,274.904,0.7,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",QLDN,464.989,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",QLDS,2007.471,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",SA1,1150.822,0.7,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",TAS1,108.696,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",TASN,46.897,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",TASS,61.681,1,MEASUREMENT,"2023/08/09 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/09 12:00:00",VIC1,1974.905,1,MEASUREMENT,"2023/08/09 12:19:09"
C,"END OF REPORT",13
