C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/31,13:30:02,0000000393406783,DEMAND,0000000393406783
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",NSW1,2805.684,0.7,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",QLD1,2782.542,1,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",QLDC,277.482,0.7,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",QLDN,426.163,1,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",QLDS,2078.897,1,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",SA1,636.779,0.7,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",TAS1,107.579,1,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",TASN,51.764,1,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",TASS,55.76,1,MEASUREMENT,"2023/07/31 13:19:14"
D,ROOFTOP,ACTUAL,2,"2023/07/31 13:00:00",VIC1,1232.466,0.7,MEASUREMENT,"2023/07/31 13:19:14"
C,"END OF REPORT",13
