C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/16,14:30:04,0000000387304735,DEMAND,0000000387304735
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",NSW1,2221.727,1,MEASUREMENT,"2023/05/16 14:19:14"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",QLD1,1411.078,1,MEASUREMENT,"2023/05/16 14:19:14"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",QLDC,182.668,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",QLDN,402.52,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",QLDS,825.89,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",SA1,542.287,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",TAS1,104.509,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",TASN,60.17,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",TASS,44.4,1,MEASUREMENT,"2023/05/16 14:19:15"
D,ROOFTOP,ACTUAL,2,"2023/05/16 14:00:00",VIC1,789.226,1,MEASUREMENT,"2023/05/16 14:19:15"
C,"END OF REPORT",13
