C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/07,07:00:01,0000000404708264,DEMAND,0000000404708264
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",NSW1,787.855,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",QLD1,813.68,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",QLDC,88.476,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",QLDN,63.803,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",QLDS,661.401,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",SA1,34.187,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",TAS1,38.206,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",TASN,21.087,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",TASS,17.132,1,MEASUREMENT,"2023/12/07 06:49:12"
D,ROOFTOP,ACTUAL,2,"2023/12/07 06:30:00",VIC1,272.703,1,MEASUREMENT,"2023/12/07 06:49:12"
C,"END OF REPORT",13
