C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/31,17:00:01,0000000407255255,DEMAND,0000000407255254
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",NSW1,952.662,0.6,SATELLITE,"2023/12/31 16:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",QLD1,1580.135,0.6,SATELLITE,"2023/12/31 16:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",QLDC,126.45,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",QLDN,237.781,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",QLDS,1215.903,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",SA1,1235.138,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",TAS1,129.139,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",TASN,72.218,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",TASS,56.921,0.6,SATELLITE,"2023/12/31 16:50:27"
D,ROOFTOP,ACTUAL,2,"2023/12/31 16:30:00",VIC1,1999.151,0.6,SATELLITE,"2023/12/31 16:50:27"
C,"END OF REPORT",13
