C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/03,16:30:01,0000000398735828,DEMAND,0000000398735828
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",NSW1,1181.17,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",QLD1,1531.546,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",QLDC,131.366,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",QLDN,270.341,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",QLDS,1129.839,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",SA1,759.841,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",TAS1,62.37,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",TASN,26.825,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",TASS,35.478,1,MEASUREMENT,"2023/10/03 16:19:08"
D,ROOFTOP,ACTUAL,2,"2023/10/03 16:00:00",VIC1,165.153,1,MEASUREMENT,"2023/10/03 16:19:08"
C,"END OF REPORT",13
