C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/19,14:00:02,0000000402912526,DEMAND,0000000402912526
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",NSW1,4131.114,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",QLD1,2720.234,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",QLDC,80.787,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",QLDN,539.945,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",QLDS,2099.502,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",SA1,1553.358,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",TAS1,177.041,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",TASN,101.486,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",TASS,75.656,1,MEASUREMENT,"2023/11/19 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/11/19 13:30:00",VIC1,2837.916,1,MEASUREMENT,"2023/11/19 13:49:11"
C,"END OF REPORT",13
