C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/08,17:00:01,0000000404907650,DEMAND,0000000404907649
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",NSW1,1665.78,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",QLD1,1782.64,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",QLDC,169.539,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",QLDN,304.542,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",QLDS,1308.559,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",SA1,210.363,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",TAS1,35.1,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",TASN,27.722,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",TASS,7.378,0.6,SATELLITE,"2023/12/08 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/08 16:30:00",VIC1,798.797,0.6,SATELLITE,"2023/12/08 16:50:24"
C,"END OF REPORT",13
