C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/04,11:30:02,0000000404391079,DEMAND,0000000404391079
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",NSW1,3433.061,1,MEASUREMENT,"2023/12/04 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",QLD1,3386.707,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",QLDC,272.536,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",QLDN,567.008,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",QLDS,2547.163,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",SA1,1367.392,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",TAS1,87.332,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",TASN,46.351,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",TASS,40.99,1,MEASUREMENT,"2023/12/04 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/12/04 11:00:00",VIC1,2891.303,1,MEASUREMENT,"2023/12/04 11:19:10"
C,"END OF REPORT",13
