C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/03,09:30:00,0000000398709142,DEMAND,0000000398709141
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",NSW1,2576.809,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",QLD1,2464.874,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",QLDC,263.076,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",QLDN,281.815,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",QLDS,1919.984,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",SA1,699.752,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",TAS1,44.88,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",TASN,7.842,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",TASS,37.038,0.6,SATELLITE,"2023/10/03 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/03 09:00:00",VIC1,223.194,0.6,SATELLITE,"2023/10/03 09:20:24"
C,"END OF REPORT",13
