C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/04,13:00:02,0000000412773013,DEMAND,0000000412773013
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",NSW1,2927.386,1,MEASUREMENT,"2024/03/04 12:49:12"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",QLD1,2711.219,1,MEASUREMENT,"2024/03/04 12:49:12"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",QLDC,243.97,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",QLDN,573.743,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",QLDS,1893.506,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",SA1,1444.903,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",TAS1,187.846,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",TASN,116.203,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",TASS,71.868,1,MEASUREMENT,"2024/03/04 12:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/04 12:30:00",VIC1,2972.825,1,MEASUREMENT,"2024/03/04 12:49:13"
C,"END OF REPORT",13
