C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/17,13:00:03,0000000385104557,DEMAND,0000000385104557
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",NSW1,2747.813,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",QLD1,2425.659,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",QLDC,253.519,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",QLDN,253.016,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",QLDS,1919.124,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",SA1,1138.83,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",TAS1,125.662,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",TASN,72.998,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",TASS,52.74,1,MEASUREMENT,"2023/04/17 12:49:29"
D,ROOFTOP,ACTUAL,2,"2023/04/17 12:30:00",VIC1,1525.704,1,MEASUREMENT,"2023/04/17 12:49:29"
C,"END OF REPORT",13
