C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/09,20:00:02,0000000408001467,DEMAND,0000000408001467
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",NSW1,5.257,1,MEASUREMENT,"2024/01/09 19:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",QLD1,0,1,MEASUREMENT,"2024/01/09 19:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",QLDC,0,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",QLDN,0,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",QLDS,0,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",SA1,92.193,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",TAS1,3.447,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",TASN,1.608,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",TASS,1.836,1,MEASUREMENT,"2024/01/09 19:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/09 19:30:00",VIC1,77.28,1,MEASUREMENT,"2024/01/09 19:49:18"
C,"END OF REPORT",13
