C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/13,17:00:02,0000000394482276,DEMAND,0000000394482276
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",NSW1,263.283,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",QLD1,743.171,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",QLDC,75.669,0.7,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",QLDN,217.544,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",QLDS,449.957,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",SA1,173.011,0.7,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",TAS1,24.946,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",TASN,15.566,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",TASS,9.408,1,MEASUREMENT,"2023/08/13 16:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/13 16:30:00",VIC1,424.201,1,MEASUREMENT,"2023/08/13 16:49:10"
C,"END OF REPORT",13
