C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/19,11:00:01,0000000397563011,DEMAND,0000000397563010
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",NSW1,3521.541,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",QLD1,2780.09,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",QLDC,282.677,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",QLDN,471.022,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",QLDS,2026.391,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",SA1,1120.362,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",TAS1,108.359,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",TASN,46.04,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",TASS,62.319,0.6,SATELLITE,"2023/09/19 10:50:26"
D,ROOFTOP,ACTUAL,2,"2023/09/19 10:30:00",VIC1,1689.758,0.6,SATELLITE,"2023/09/19 10:50:26"
C,"END OF REPORT",13
