C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/24,13:00:02,0000000395387750,DEMAND,0000000395387750
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",NSW1,2638.595,0.7,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",QLD1,2853.601,1,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",QLDC,282.648,0.7,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",QLDN,567.356,1,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",QLDS,2003.597,1,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",SA1,1306.45,0.7,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",TAS1,113.459,1,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",TASN,53.094,1,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",TASS,60.29,1,MEASUREMENT,"2023/08/24 12:49:11"
D,ROOFTOP,ACTUAL,2,"2023/08/24 12:30:00",VIC1,2077.256,0.7,MEASUREMENT,"2023/08/24 12:49:11"
C,"END OF REPORT",13
