C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/06,07:30:02,0000000382138090,DEMAND,0000000382138090
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",NSW1,410.741,1,MEASUREMENT,"2023/03/06 07:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",QLD1,480.986,1,MEASUREMENT,"2023/03/06 07:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",QLDC,37.128,1,MEASUREMENT,"2023/03/06 07:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",QLDN,23.615,1,MEASUREMENT,"2023/03/06 07:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",QLDS,420.242,1,MEASUREMENT,"2023/03/06 07:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",SA1,10.08,1,MEASUREMENT,"2023/03/06 07:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",TAS1,6.359,1,MEASUREMENT,"2023/03/06 07:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",TASN,4.165,1,MEASUREMENT,"2023/03/06 07:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",TASS,2.203,1,MEASUREMENT,"2023/03/06 07:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/06 07:00:00",VIC1,128.333,1,MEASUREMENT,"2023/03/06 07:19:22"
C,"END OF REPORT",13
