C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/19,11:30:02,0000000414113170,DEMAND,0000000414113170
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",NSW1,3376.809,1,MEASUREMENT,"2024/03/19 11:19:12"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",QLD1,2788.965,1,MEASUREMENT,"2024/03/19 11:19:12"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",QLDC,251.516,1,MEASUREMENT,"2024/03/19 11:19:12"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",QLDN,427.99,1,MEASUREMENT,"2024/03/19 11:19:12"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",QLDS,2109.459,0.7,MEASUREMENT,"2024/03/19 11:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",SA1,685.482,1,MEASUREMENT,"2024/03/19 11:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",TAS1,127.12,1,MEASUREMENT,"2024/03/19 11:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",TASN,42.907,0.7,MEASUREMENT,"2024/03/19 11:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",TASS,83.922,1,MEASUREMENT,"2024/03/19 11:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/19 11:00:00",VIC1,1788.966,1,MEASUREMENT,"2024/03/19 11:19:13"
C,"END OF REPORT",13
