C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/27,09:30:01,0000000398206818,DEMAND,0000000398206817
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",NSW1,2180.124,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",QLD1,2775.067,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",QLDC,268.07,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",QLDN,392.521,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",QLDS,2114.477,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",SA1,354.167,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",TAS1,101.155,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",TASN,52.56,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",TASS,48.596,0.6,SATELLITE,"2023/09/27 09:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/27 09:00:00",VIC1,1092.132,0.6,SATELLITE,"2023/09/27 09:20:21"
C,"END OF REPORT",13
